"date/time","Water Temp","Water Depth, ft","Streamflow, ft3/s"
2022-12-10 17:22:00,10.902,1.646,3.051111386
2022-12-10 17:37:00,10.838,1.643,3.004556111
2022-12-10 17:52:00,10.822,1.635,2.8821146
2022-12-10 18:07:00,10.835,1.632,2.836840165
2022-12-10 18:22:00,10.796,1.625,2.732563672
2022-12-10 18:37:00,10.796,1.621,2.673836283
2022-12-10 18:52:00,10.759,1.615,2.586919948
2022-12-10 19:07:00,10.746,1.608,2.487304025
2022-12-10 19:22:00,10.741,1.602,2.403454772
2022-12-10 19:37:00,10.743,1.598,2.348344965
2022-12-10 19:52:00,10.724,1.594,2.293868295
2022-12-10 20:07:00,10.709,1.587,2.200061165
2022-12-10 20:22:00,10.687,1.586,2.186819096
2022-12-10 20:37:00,10.681,1.592,2.266867756
2022-12-10 20:52:00,10.695,1.604,2.431246732
2022-12-10 21:07:00,10.671,1.622,2.688459457
2022-12-10 21:22:00,10.672,1.643,3.004556111
2022-12-10 21:37:00,10.713,1.613,2.558261695
2022-12-10 21:52:00,10.718,1.607,2.473230576
2022-12-10 22:07:00,10.707,1.598,2.348344965
2022-12-10 22:22:00,10.713,1.59,2.240025944
2022-12-10 22:37:00,10.698,1.588,2.213343008
2022-12-10 22:52:00,10.664,1.585,2.17361682
2022-12-10 23:07:00,10.623,1.59,2.240025944
2022-12-10 23:22:00,10.593,1.638,2.927739021
2022-12-10 23:37:00,10.56,1.719,4.290069443
2022-12-10 23:52:00,10.575,1.656,3.208807289
2022-12-11 00:07:00,10.557,1.641,2.973712928
2022-12-11 00:22:00,10.557,1.629,2.791916214
2022-12-11 00:37:00,10.506,1.623,2.703121759
2022-12-11 00:52:00,10.509,1.625,2.732563672
2022-12-11 01:07:00,10.481,1.623,2.703121759
2022-12-11 01:22:00,10.493,1.618,2.630201709
2022-12-11 01:37:00,10.462,1.619,2.64470739
2022-12-11 01:52:00,10.473,1.619,2.64470739
2022-12-11 02:07:00,10.437,1.624,2.71782317
2022-12-11 02:22:00,10.436,1.637,2.912492024
2022-12-11 02:37:00,10.447,1.634,2.86698421
2022-12-11 02:52:00,10.395,1.631,2.821826547
2022-12-11 03:07:00,10.376,1.63,2.806851891
2022-12-11 03:22:00,10.325,1.629,2.791916214
2022-12-11 03:37:00,10.326,1.63,2.806851891
2022-12-11 03:52:00,10.301,1.63,2.806851891
2022-12-11 04:07:00,10.226,1.658,3.240809051
2022-12-11 04:22:00,10.143,1.639,2.943024849
2022-12-11 04:37:00,10.169,1.631,2.821826547
2022-12-11 04:52:00,10.122,1.625,2.732563672
2022-12-11 05:07:00,10.101,1.623,2.703121759
2022-12-11 05:22:00,10.054,1.62,2.659252254
2022-12-11 05:37:00,10.017,1.617,2.61573523
2022-12-11 05:52:00,10.026,1.619,2.64470739
2022-12-11 06:07:00,10.001,1.618,2.630201709
2022-12-11 06:22:00,9.975,1.619,2.64470739
2022-12-11 06:37:00,9.956,1.611,2.529760616
2022-12-11 06:52:00,9.936,1.606,2.459196532
2022-12-11 07:07:00,9.906,1.605,2.445201911
2022-12-11 07:22:00,9.881,1.601,2.389618028
2022-12-11 07:37:00,9.877,1.599,2.362063106
2022-12-11 07:52:00,9.83,1.596,2.321027414
2022-12-11 08:07:00,9.801,1.591,2.253427
2022-12-11 08:22:00,9.808,1.589,2.226664608
2022-12-11 08:37:00,9.791,1.589,2.226664608
2022-12-11 08:52:00,9.776,1.584,2.160454355
2022-12-11 09:07:00,9.748,1.581,2.121206013
2022-12-11 09:22:00,9.784,1.579,2.095239846
2022-12-11 09:37:00,9.759,1.578,2.082316637
2022-12-11 09:52:00,9.774,1.574,2.031023393
2022-12-11 10:07:00,9.742,1.569,1.967807304
2022-12-11 10:22:00,9.779,1.569,1.967807304
2022-12-11 10:37:00,9.8,1.566,1.930358786
2022-12-11 10:52:00,9.794,1.561,1.868748086
2022-12-11 11:07:00,9.826,1.56,1.856546637
2022-12-11 11:22:00,9.847,1.557,1.820184002
2022-12-11 11:37:00,9.882,1.558,1.832264576
2022-12-11 11:52:00,9.908,1.552,1.760386434
2022-12-11 12:07:00,9.946,1.552,1.760386434
2022-12-11 12:22:00,10.004,1.55,1.736750225
2022-12-11 12:37:00,10.053,1.549,1.724992799
2022-12-11 12:52:00,10.057,1.547,1.701599394
2022-12-11 13:07:00,10.125,1.544,1.666813186
2022-12-11 13:22:00,10.128,1.542,1.643825195
2022-12-11 13:37:00,10.124,1.541,1.632392099
2022-12-11 13:52:00,10.124,1.54,1.620999627
2022-12-11 14:07:00,10.179,1.535,1.564647284
2022-12-11 14:22:00,10.171,1.533,1.542391365
2022-12-11 14:37:00,10.163,1.53,1.509313325
2022-12-11 14:52:00,10.138,1.53,1.509313325
2022-12-11 15:07:00,10.139,1.529,1.498368942
2022-12-11 15:22:00,10.098,1.527,1.476602734
2022-12-11 15:37:00,10.081,1.527,1.476602734
2022-12-11 15:52:00,10.058,1.529,1.498368942
2022-12-11 16:07:00,10.019,1.531,1.520298535
2022-12-11 16:22:00,10.019,1.533,1.542391365
2022-12-11 16:37:00,9.991,1.564,1.90559389
2022-12-11 16:52:00,9.965,1.595,2.307428041
2022-12-11 17:07:00,9.934,1.576,2.05659006
2022-12-11 17:22:00,9.967,1.559,1.844385461
2022-12-11 17:37:00,9.919,1.547,1.701599394
2022-12-11 17:52:00,9.936,1.545,1.678368044
2022-12-11 18:07:00,9.917,1.543,1.655298896
2022-12-11 18:22:00,9.899,1.537,1.587066145
2022-12-11 18:37:00,9.869,1.538,1.598336632
2022-12-11 18:52:00,9.829,1.534,1.553498947
2022-12-11 19:07:00,9.785,1.536,1.575836356
2022-12-11 19:22:00,9.742,1.535,1.564647284
2022-12-11 19:37:00,9.716,1.531,1.520298535
2022-12-11 19:52:00,9.693,1.527,1.476602734
2022-12-11 20:07:00,9.677,1.528,1.487465406
2022-12-11 20:22:00,9.631,1.533,1.542391365
2022-12-11 20:37:00,9.531,1.558,1.832264576
2022-12-11 20:52:00,9.49,1.671,3.452563955
2022-12-11 21:07:00,9.309,1.635,2.8821146
2022-12-11 21:22:00,8.974,1.593,2.280348193
2022-12-11 21:37:00,8.756,1.578,2.082316637
2022-12-11 21:52:00,8.808,1.573,2.018300072
2022-12-11 22:07:00,8.942,1.571,1.992973548
2022-12-11 22:22:00,9.056,1.574,2.031023393
2022-12-11 22:37:00,9.175,1.588,2.213343008
2022-12-11 22:52:00,9.293,1.594,2.293868295
2022-12-11 23:07:00,9.37,1.591,2.253427
2022-12-11 23:22:00,9.414,1.588,2.213343008
2022-12-11 23:37:00,9.43,1.586,2.186819096
2022-12-11 23:52:00,9.464,1.581,2.121206013
2022-12-12 00:07:00,9.474,1.582,2.134248933
2022-12-12 00:22:00,9.499,1.583,2.14733172
2022-12-12 00:37:00,9.527,1.581,2.121206013
2022-12-12 00:52:00,9.515,1.579,2.095239846
2022-12-12 01:07:00,9.466,1.576,2.05659006
2022-12-12 01:22:00,9.47,1.573,2.018300072
2022-12-12 01:37:00,9.44,1.572,2.005616784
2022-12-12 01:52:00,9.452,1.572,2.005616784
2022-12-12 02:07:00,9.454,1.571,1.992973548
2022-12-12 02:22:00,9.404,1.568,1.955284333
2022-12-12 02:37:00,9.392,1.577,2.069433369
2022-12-12 02:52:00,9.363,1.567,1.942801488
2022-12-12 03:07:00,9.366,1.565,1.917956248
2022-12-12 03:22:00,9.353,1.564,1.90559389
2022-12-12 03:37:00,9.334,1.567,1.942801488
2022-12-12 03:52:00,9.33,1.559,1.844385461
2022-12-12 04:07:00,9.327,1.559,1.844385461
2022-12-12 04:22:00,9.308,1.559,1.844385461
2022-12-12 04:37:00,9.28,1.558,1.832264576
2022-12-12 04:52:00,9.293,1.553,1.772265179
2022-12-12 05:07:00,9.254,1.552,1.760386434
2022-12-12 05:22:00,9.234,1.548,1.713275849
2022-12-12 05:37:00,9.201,1.547,1.701599394
2022-12-12 05:52:00,9.174,1.548,1.713275849
2022-12-12 06:07:00,9.146,1.545,1.678368044
2022-12-12 06:22:00,9.136,1.54,1.620999627
2022-12-12 06:37:00,9.137,1.541,1.632392099
2022-12-12 06:52:00,9.082,1.542,1.643825195
2022-12-12 07:07:00,9.066,1.536,1.575836356
2022-12-12 07:22:00,9.036,1.536,1.575836356
2022-12-12 07:37:00,9.006,1.535,1.564647284
2022-12-12 07:52:00,8.983,1.534,1.553498947
2022-12-12 08:07:00,8.986,1.532,1.531324554
2022-12-12 08:22:00,8.977,1.533,1.542391365
2022-12-12 08:37:00,8.991,1.528,1.487465406
2022-12-12 08:52:00,8.97,1.527,1.476602734
2022-12-12 09:07:00,8.995,1.525,1.455000059
2022-12-12 09:22:00,8.98,1.525,1.455000059
2022-12-12 09:37:00,8.996,1.523,1.433561065
2022-12-12 09:52:00,9.054,1.525,1.455000059
2022-12-12 10:07:00,9.062,1.519,1.39117471
2022-12-12 10:22:00,9.068,1.519,1.39117471
2022-12-12 10:37:00,9.104,1.517,1.370227645
2022-12-12 10:52:00,9.125,1.517,1.370227645
2022-12-12 11:07:00,9.149,1.513,1.328826479
2022-12-12 11:22:00,9.172,1.515,1.349444852
2022-12-12 11:37:00,9.225,1.51,1.29820753
2022-12-12 11:52:00,9.261,1.511,1.308372673
2022-12-12 12:07:00,9.316,1.507,1.267959357
2022-12-12 12:22:00,9.34,1.507,1.267959357
2022-12-12 12:37:00,9.404,1.504,1.23808246
2022-12-12 12:52:00,9.433,1.504,1.23808246
2022-12-12 13:07:00,9.484,1.503,1.228206087
2022-12-12 13:22:00,9.541,1.501,1.208577338
2022-12-12 13:37:00,9.53,1.502,1.21837104
2022-12-12 13:52:00,9.547,1.502,1.21837104
2022-12-12 14:07:00,9.575,1.501,1.208577338
2022-12-12 14:22:00,9.586,1.499,1.189114044
2022-12-12 14:37:00,9.62,1.497,1.169816353
2022-12-12 14:52:00,9.598,1.497,1.169816353
2022-12-12 15:07:00,9.58,1.495,1.150684413
2022-12-12 15:22:00,9.593,1.492,1.122297607
2022-12-12 15:37:00,9.597,1.492,1.122297607
2022-12-12 15:52:00,9.589,1.494,1.141180645
2022-12-12 16:07:00,9.562,1.488,1.085030041
2022-12-12 16:22:00,9.551,1.488,1.085030041
2022-12-12 16:37:00,9.542,1.491,1.112918375
2022-12-12 16:52:00,9.546,1.49,1.10358069
2022-12-12 17:07:00,9.522,1.485,1.057516143
2022-12-12 17:22:00,9.447,1.482,1.03037718
2022-12-12 17:37:00,9.445,1.484,1.048428138
2022-12-12 17:52:00,9.394,1.484,1.048428138
2022-12-12 18:07:00,9.324,1.479,1.003613651
2022-12-12 18:22:00,9.289,1.48,1.012493082
2022-12-12 18:37:00,9.27,1.479,1.003613651
2022-12-12 18:52:00,9.254,1.478,0.99477599
2022-12-12 19:07:00,9.2,1.477,0.985980119
2022-12-12 19:22:00,9.175,1.476,0.977226054
2022-12-12 19:37:00,9.131,1.475,0.968513816
2022-12-12 19:52:00,9.129,1.474,0.959843421
2022-12-12 20:07:00,9.074,1.472,0.942628239
2022-12-12 20:22:00,9.076,1.472,0.942628239
2022-12-12 20:37:00,8.998,1.47,0.925580655
2022-12-12 20:52:00,8.951,1.471,0.934083488
2022-12-12 21:07:00,8.938,1.471,0.934083488
2022-12-12 21:22:00,8.897,1.468,0.908700818
2022-12-12 21:37:00,8.787,1.47,0.925580655
2022-12-12 21:52:00,8.768,1.467,0.900323851
2022-12-12 22:07:00,8.703,1.469,0.917119759
2022-12-12 22:22:00,8.64,1.466,0.891988876
2022-12-12 22:37:00,8.628,1.463,0.867236087
2022-12-12 22:52:00,8.585,1.46,0.842861893
2022-12-12 23:07:00,8.533,1.463,0.867236087
2022-12-12 23:22:00,8.468,1.461,0.850944527
2022-12-12 23:37:00,8.426,1.458,0.826823006
2022-12-12 23:52:00,8.364,1.458,0.826823006
2022-12-13 00:07:00,8.304,1.457,0.818866791
2022-12-13 00:22:00,8.285,1.46,0.842861893
2022-12-13 00:37:00,8.21,1.455,0.803080911
2022-12-13 00:52:00,8.197,1.456,0.810952753
2022-12-13 01:07:00,8.142,1.457,0.818866791
2022-12-13 01:22:00,8.081,1.455,0.803080911
2022-12-13 01:37:00,8.057,1.455,0.803080911
2022-12-13 01:52:00,7.981,1.454,0.795251282
2022-12-13 02:07:00,7.97,1.45,0.764355275
2022-12-13 02:22:00,7.93,1.452,0.77971874
2022-12-13 02:37:00,7.865,1.452,0.77971874
2022-12-13 02:52:00,7.857,1.451,0.772015864
2022-12-13 03:07:00,7.834,1.448,0.749161035
2022-12-13 03:22:00,7.763,1.451,0.772015864
2022-12-13 03:37:00,7.707,1.446,0.734136168
2022-12-13 03:52:00,7.684,1.449,0.756736993
2022-12-13 04:07:00,7.648,1.447,0.741627421
2022-12-13 04:22:00,7.588,1.445,0.726687296
2022-12-13 04:37:00,7.546,1.444,0.719280822
2022-12-13 04:52:00,7.505,1.445,0.726687296
2022-12-13 05:07:00,7.468,1.445,0.726687296
2022-12-13 05:22:00,7.471,1.442,0.704595144
2022-12-13 05:37:00,7.44,1.445,0.726687296
2022-12-13 05:52:00,7.38,1.442,0.704595144
2022-12-13 06:07:00,7.369,1.443,0.711916765
2022-12-13 06:22:00,7.33,1.441,0.697315977
2022-12-13 06:37:00,7.257,1.441,0.697315977
2022-12-13 06:52:00,7.269,1.437,0.668624221
2022-12-13 07:07:00,7.252,1.438,0.675733386
2022-12-13 07:22:00,7.178,1.438,0.675733386
2022-12-13 07:37:00,7.159,1.436,0.661557602
2022-12-13 07:52:00,7.134,1.435,0.654533547
2022-12-13 08:07:00,7.14,1.434,0.647552077
2022-12-13 08:22:00,7.084,1.434,0.647552077
2022-12-13 08:37:00,7.081,1.434,0.647552077
2022-12-13 08:52:00,7.062,1.434,0.647552077
2022-12-13 09:07:00,7.054,1.434,0.647552077
2022-12-13 09:22:00,7.042,1.432,0.63371696
2022-12-13 09:37:00,7.03,1.429,0.613284123
2022-12-13 09:52:00,7.057,1.428,0.606558541
2022-12-13 10:07:00,7.052,1.429,0.613284123
2022-12-13 10:22:00,7.084,1.428,0.606558541
2022-12-13 10:37:00,7.108,1.428,0.606558541
2022-12-13 10:52:00,7.204,1.432,0.63371696
2022-12-13 11:07:00,7.256,1.426,0.593235535
2022-12-13 11:22:00,7.335,1.428,0.606558541
2022-12-13 11:37:00,7.466,1.429,0.613284123
2022-12-13 11:52:00,7.519,1.423,0.573571695
2022-12-13 12:07:00,7.623,1.427,0.599875672
2022-12-13 12:22:00,7.666,1.424,0.580083527
2022-12-13 12:37:00,7.786,1.423,0.573571695
2022-12-13 12:52:00,7.884,1.422,0.567102667
2022-12-13 13:07:00,7.948,1.423,0.573571695
2022-12-13 13:22:00,8.031,1.422,0.567102667
2022-12-13 13:37:00,8.104,1.422,0.567102667
2022-12-13 13:52:00,8.165,1.419,0.547952602
2022-12-13 14:07:00,8.211,1.42,0.554293102
2022-12-13 14:22:00,8.244,1.421,0.560676464
2022-12-13 14:37:00,8.292,1.417,0.535400256
2022-12-13 14:52:00,8.344,1.415,0.523019575
2022-12-13 15:07:00,8.387,1.418,0.54165498
2022-12-13 15:22:00,8.392,1.416,0.529188448
2022-12-13 15:37:00,8.415,1.418,0.54165498
2022-12-13 15:52:00,8.407,1.414,0.516893655
2022-12-13 16:07:00,8.387,1.416,0.529188448
2022-12-13 16:22:00,8.431,1.414,0.516893655
2022-12-13 16:37:00,8.413,1.412,0.504770748
2022-12-13 16:52:00,8.446,1.412,0.504770748
2022-12-13 17:07:00,8.403,1.412,0.504770748
2022-12-13 17:22:00,8.394,1.413,0.510810707
2022-12-13 17:37:00,8.395,1.409,0.486908998
2022-12-13 17:52:00,8.35,1.413,0.510810707
2022-12-13 18:07:00,8.334,1.412,0.504770748
2022-12-13 18:22:00,8.29,1.406,0.469434824
2022-12-13 18:37:00,8.219,1.41,0.492819876
2022-12-13 18:52:00,8.215,1.409,0.486908998
2022-12-13 19:07:00,8.147,1.407,0.475216454
2022-12-13 19:22:00,8.131,1.407,0.475216454
2022-12-13 19:37:00,8.058,1.408,0.481041185
2022-12-13 19:52:00,8.043,1.409,0.486908998
2022-12-13 20:07:00,8.005,1.405,0.463696314
2022-12-13 20:22:00,7.975,1.404,0.458000941
2022-12-13 20:37:00,7.924,1.404,0.458000941
2022-12-13 20:52:00,7.917,1.404,0.458000941
2022-12-13 21:07:00,7.87,1.406,0.469434824
2022-12-13 21:22:00,7.815,1.403,0.452348725
2022-12-13 21:37:00,7.791,1.406,0.469434824
2022-12-13 21:52:00,7.749,1.403,0.452348725
2022-12-13 22:07:00,7.699,1.401,0.441173836
2022-12-13 22:22:00,7.707,1.404,0.458000941
2022-12-13 22:37:00,7.651,1.403,0.452348725
2022-12-13 22:52:00,7.591,1.404,0.458000941
2022-12-13 23:07:00,7.552,1.4,0.4356512
2022-12-13 23:22:00,7.569,1.4,0.4356512
2022-12-13 23:37:00,7.504,1.401,0.441173836
2022-12-13 23:52:00,7.433,1.401,0.441173836
2022-12-14 00:07:00,7.421,1.4,0.4356512
2022-12-14 00:22:00,7.365,1.4,0.4356512
2022-12-14 00:37:00,7.338,1.397,0.419342748
2022-12-14 00:52:00,7.281,1.399,0.430171794
2022-12-14 01:07:00,7.284,1.396,0.413993144
2022-12-14 01:22:00,7.243,1.4,0.4356512
2022-12-14 01:37:00,7.211,1.397,0.419342748
2022-12-14 01:52:00,7.166,1.4,0.4356512
2022-12-14 02:07:00,7.147,1.395,0.408686844
2022-12-14 02:22:00,7.118,1.396,0.413993144
2022-12-14 02:37:00,7.097,1.393,0.398204231
2022-12-14 02:52:00,7.087,1.409,0.486908998
2022-12-14 03:07:00,7.032,1.406,0.469434824
2022-12-14 03:22:00,6.963,1.394,0.403423867
2022-12-14 03:37:00,6.903,1.396,0.413993144
2022-12-14 03:52:00,6.901,1.392,0.393027955
2022-12-14 04:07:00,6.867,1.392,0.393027955
2022-12-14 04:22:00,6.874,1.393,0.398204231
2022-12-14 04:37:00,6.828,1.391,0.387895057
2022-12-14 04:52:00,6.858,1.39,0.382805556
2022-12-14 05:07:00,6.801,1.393,0.398204231
2022-12-14 05:22:00,6.775,1.391,0.387895057
2022-12-14 05:37:00,6.728,1.393,0.398204231
2022-12-14 05:52:00,6.695,1.392,0.393027955
2022-12-14 06:07:00,6.665,1.389,0.37775947
2022-12-14 06:22:00,6.625,1.391,0.387895057
2022-12-14 06:37:00,6.571,1.39,0.382805556
2022-12-14 06:52:00,6.565,1.391,0.387895057
2022-12-14 07:07:00,6.549,1.389,0.37775947
2022-12-14 07:22:00,6.498,1.387,0.367797617
2022-12-14 07:37:00,6.489,1.388,0.372756818
2022-12-14 07:52:00,6.461,1.384,0.353180913
2022-12-14 08:07:00,6.465,1.387,0.367797617
2022-12-14 08:22:00,6.398,1.387,0.367797617
2022-12-14 08:37:00,6.406,1.389,0.37775947
2022-12-14 08:52:00,6.375,1.382,0.343654044
2022-12-14 09:07:00,6.36,1.385,0.358009647
2022-12-14 09:22:00,6.385,1.384,0.353180913
2022-12-14 09:37:00,6.377,1.384,0.353180913
2022-12-14 09:52:00,6.375,1.384,0.353180913
2022-12-14 10:07:00,6.381,1.385,0.358009647
2022-12-14 10:22:00,6.398,1.382,0.343654044
2022-12-14 10:37:00,6.411,1.383,0.348395706
2022-12-14 10:52:00,6.451,1.384,0.353180913
2022-12-14 11:07:00,6.539,1.382,0.343654044
2022-12-14 11:22:00,6.597,1.383,0.348395706
2022-12-14 11:37:00,6.686,1.377,0.320599544
2022-12-14 11:52:00,6.791,1.378,0.325123207
2022-12-14 12:07:00,6.904,1.38,0.334301426
2022-12-14 12:22:00,6.991,1.382,0.343654044
2022-12-14 12:37:00,7.109,1.379,0.329690507
2022-12-14 12:52:00,7.239,1.382,0.343654044
2022-12-14 13:07:00,7.368,1.379,0.329690507
2022-12-14 13:22:00,7.434,1.381,0.338955944
2022-12-14 13:37:00,7.488,1.377,0.320599544
2022-12-14 13:52:00,7.573,1.377,0.320599544
2022-12-14 14:07:00,7.645,1.379,0.329690507
2022-12-14 14:22:00,7.725,1.376,0.316119537
2022-12-14 14:37:00,7.803,1.381,0.338955944
2022-12-14 14:52:00,7.847,1.378,0.325123207
2022-12-14 15:07:00,7.89,1.377,0.320599544
2022-12-14 15:22:00,7.964,1.377,0.320599544
2022-12-14 15:37:00,7.978,1.378,0.325123207
2022-12-14 15:52:00,8.005,1.379,0.329690507
2022-12-14 16:07:00,8.027,1.377,0.320599544
2022-12-14 16:22:00,8.015,1.376,0.316119537
2022-12-14 16:37:00,7.998,1.378,0.325123207
2022-12-14 16:52:00,8.008,1.376,0.316119537
2022-12-14 17:07:00,8.008,1.379,0.329690507
2022-12-14 17:22:00,7.978,1.376,0.316119537
2022-12-14 17:37:00,7.948,1.377,0.320599544
2022-12-14 17:52:00,7.932,1.374,0.307290562
2022-12-14 18:07:00,7.921,1.376,0.316119537
2022-12-14 18:22:00,7.867,1.374,0.307290562
2022-12-14 18:37:00,7.845,1.373,0.302941631
