Project,Study Area,Transect Name,Point Name,Protocol,Date,Start Time,End Time,Sample Number,Sample Distance,Sample Bearing,Ring Infiltrometer Diameter,Water Volume,Bulk Density Diameter,Bulk Density Height,Carbon 0-10 cm,Clay 0-10 cm,Sand 0-10 cm,Silt 0-10 cm,Carbon 10-40 cm,Clay 10-40 cm,Sand 10-40 cm,Silt 10-40 cm,Grazed This Year,Bare Ground,Litter Depth,Catenal Position,Water Infiltration Time 1,Water Infiltration Time 2,Water Infiltration Time 3,Water Infiltration Time 4,Extrapolated,Bulk Density Wet Wt,Bulk Density Dry Wt,Bulk Density Rock Wt,Bulk Density Rock Vol,Max Depth,Researcher,Other Observers Count,Other Observers Names,Event Remarks,Observation Remarks,Status
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,2/25/2015,,,1,554606,4124485,15.2,450,5.1,7.5,2.6,0,0,0,1.6,21.5,55,23.8,1,3,2.5,,0:02:56,0:10:23,0:00:00,,0,0,0,0,0,37,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,2/25/2015,,,2,554586,4124501,15.2,450,5.1,7.5,2.6,0,0,0,1.6,21.5,55,23.8,1,0,3.5,,0:01:44,0:05:02,0:00:00,,0,0,0,0,0,37,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,2/25/2015,,,3,554604,4124465,15.2,450,5.1,7.5,2.6,0,0,0,1.6,21.5,55,23.8,1,8,2,,0:00:39,0:01:46,0:00:00,,0,0,0,0,0,38,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,2/25/2015,,,4,554579,4124470,15.2,450,5.1,7.5,2.6,0,0,0,1.6,21.5,55,23.8,1,0,7,,0:00:05,0:00:10,0:00:00,,0,0,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,2/25/2015,,,5,554556,4124487,15.2,450,5.1,7.5,2.6,0,0,0,1.6,21.5,55,23.8,1,0,3,,0:00:40,0:02:04,0:00:00,,0,0,0,0,0,37,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,1/18/2018,,,1,554606,4124485,15.2,450,5.1,7.5,2.2,0,0,0,1.5,20,60,20,0,6,0.3,SH,0:00:52,,,,0,207,167.7,0,0,40,"Rubenthaler, Rya",0,,"At property boundary on west side, fenced out--ungrazed. Thick blackberry at bottom of hill, opens into grass and coyote brush at top.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,1/18/2018,,,2,554586,4124501,15.2,450,5.1,7.5,2.2,0,0,0,1.5,20,60,20,0,10,0.3,MS,0:03:11,,,,0,232.5,194.4,0,0,40,"Rubenthaler, Rya",0,,"At property boundary on west side, fenced out--ungrazed. Thick blackberry at bottom of hill, opens into grass and coyote brush at top.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,1/18/2018,,,3,554604,4124465,15.2,450,5.1,7.5,2.2,0,0,0,1.5,20,60,20,0,0,5,MS,0:01:35,,,,0,241.5,192.5,0,0,40,"Rubenthaler, Rya",0,,"At property boundary on west side, fenced out--ungrazed. Thick blackberry at bottom of hill, opens into grass and coyote brush at top.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,1/18/2018,,,4,554579,4124470,15.2,450,5.1,7.5,2.2,0,0,0,1.5,20,60,20,0,1,0.5,SH,0:00:31,,,,0,256,211.6,0,0,40,"Rubenthaler, Rya",0,,"At property boundary on west side, fenced out--ungrazed. Thick blackberry at bottom of hill, opens into grass and coyote brush at top.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-001,RMN_SOIL_SAMPLE_V1,1/18/2018,,,5,554556,4124487,15.2,450,5.1,7.5,2.2,0,0,0,1.5,20,60,20,0,1,2,MS,0:00:09,,,,0,233.4,189.1,0,0,40,"Rubenthaler, Rya",0,,"At property boundary on west side, fenced out--ungrazed. Thick blackberry at bottom of hill, opens into grass and coyote brush at top.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/7/2015,,,1,9,98,15.2,450,5.1,7.5,2.9,17.5,36.2,46.2,2,22.5,33.8,43.8,1,0,1.2,,0:00:49,0:02:43,0:00:00,,0,248.2,193.4,0.7,3,35,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/7/2015,,,2,3,274,15.2,450,5.1,7.5,2.9,17.5,36.2,46.2,2,22.5,33.8,43.8,1,0,0.5,,0:00:29,0:02:34,0:00:00,,0,249.5,203.2,0.8,2,38,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/7/2015,,,3,37,337,15.2,450,5.1,7.5,2.9,17.5,36.2,46.2,2,22.5,33.8,43.8,1,2,1.5,,0:06:42,0:16:56,0:00:00,,0,245.8,186.3,1.1,3,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/7/2015,,,4,15,4,15.2,450,5.1,7.5,2.9,17.5,36.2,46.2,2,22.5,33.8,43.8,1,10,0.8,,0:01:44,0:07:53,0:00:00,,0,241.2,186.5,4.3,6,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/7/2015,,,5,42,218,15.2,450,5.1,7.5,2.9,17.5,36.2,46.2,2,22.5,33.8,43.8,1,0,7.5,,0:02:51,0:08:54,0:00:00,,0,253.6,195.4,2.1,5,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/18/2018,,,1,9,98,15.2,450,5.1,7.5,3.1,0,0,0,2.2,22.5,33.8,43.8,1,0,3,SH,0:01:31,,,,0,195.3,130.9,0,0,40,"Weverka, Jacob",0,,"Southwest facing, mild slope. Grassland w/ scattered coyote brush. Evidence of recent grazing by cattle",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/18/2018,,,2,3,274,15.2,450,5.1,7.5,3.1,0,0,0,2.2,22.5,33.8,43.8,1,0,4,SH,0:05:32,,,,0,258,198.6,0,0,40,"Weverka, Jacob",0,,"Southwest facing, mild slope. Grassland w/ scattered coyote brush. Evidence of recent grazing by cattle",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/18/2018,,,3,37,337,15.2,450,5.1,7.5,3.1,0,0,0,2.2,22.5,33.8,43.8,1,1,4,SH,1:14:24,,,,1,294.4,232.5,0,0,40,"Weverka, Jacob",0,,"Southwest facing, mild slope. Grassland w/ scattered coyote brush. Evidence of recent grazing by cattle",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/18/2018,,,4,15,4,15.2,450,5.1,7.5,3.1,0,0,0,2.2,22.5,33.8,43.8,1,0,5,SH,0:02:34,,,,0,247.3,187.5,0,0,40,"Weverka, Jacob",0,,"Southwest facing, mild slope. Grassland w/ scattered coyote brush. Evidence of recent grazing by cattle",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-006,RMN_SOIL_SAMPLE_V1,1/18/2018,,,5,42,218,15.2,450,5.1,7.5,3.1,0,0,0,2.2,22.5,33.8,43.8,1,0,0,SH,0:03:26,,,,0,257.5,200.5,1.6,1,40,"Weverka, Jacob",0,,"Southwest facing, mild slope. Grassland w/ scattered coyote brush. Evidence of recent grazing by cattle",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/6/2015,,,1,50,171,15.2,450,5.1,7.5,2,20,41.2,38.8,1.4,27.5,33.8,38.8,1,7,1.5,,0:01:23,0:13:21,0:00:00,,0,265.7,211.9,1.7,2,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/6/2015,,,2,32,89,15.2,450,5.1,7.5,2,20,41.2,38.8,1.4,27.5,33.8,38.8,1,4,1,,0:01:25,0:03:46,0:00:00,,0,264.6,214.2,7.1,4,33,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/6/2015,,,3,32,67,15.2,450,5.1,7.5,2,20,41.2,38.8,1.4,27.5,33.8,38.8,1,1,2.5,,0:10:42,0:38:50,0:00:00,,0,233.4,211.9,4.6,4,29,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/6/2015,,,4,27,120,15.2,450,5.1,7.5,2,20,41.2,38.8,1.4,27.5,33.8,38.8,1,1,2,,0:04:26,0:17:23,0:00:00,,0,275,223.3,2.2,2,32,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/6/2015,,,5,14,170,15.2,450,5.1,7.5,2,20,41.2,38.8,1.4,27.5,33.8,38.8,1,4,1,,0:02:34,0:14:07,0:00:00,,0,297.9,244.4,3.7,3,32,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/18/2018,,,1,50,171,15.2,450,5.1,7.5,2.3,0,0,0,1.4,27.5,32.5,40,1,0,3,MS,0:10:13,,,,0,235.8,180,0,0,40,"Weverka, Jacob",0,,"W-facing slope above eroded gully. Colonized somewhat with BAPI, all below waist height. Lots of juncus in point as well, mix of annual and perennial grasses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/18/2018,,,2,32,89,15.2,450,5.1,7.5,2.3,0,0,0,1.4,27.5,32.5,40,1,0,4,SH,0:01:15,,,,0,267.6,208,10.6,6,40,"Weverka, Jacob",0,,"W-facing slope above eroded gully. Colonized somewhat with BAPI, all below waist height. Lots of juncus in point as well, mix of annual and perennial grasses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/18/2018,,,3,32,67,15.2,450,5.1,7.5,2.3,0,0,0,1.4,27.5,32.5,40,1,0,3,SH,0:11:51,,,,0,286.7,226.8,3.1,3,40,"Weverka, Jacob",0,,"W-facing slope above eroded gully. Colonized somewhat with BAPI, all below waist height. Lots of juncus in point as well, mix of annual and perennial grasses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/18/2018,,,4,27,120,15.2,450,5.1,7.5,2.3,0,0,0,1.4,27.5,32.5,40,1,0,2,SH,0:07:54,,,,0,253.5,196.9,3.7,2,40,"Weverka, Jacob",0,,"W-facing slope above eroded gully. Colonized somewhat with BAPI, all below waist height. Lots of juncus in point as well, mix of annual and perennial grasses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-007,RMN_SOIL_SAMPLE_V1,1/18/2018,,,5,14,170,15.2,450,5.1,7.5,2.3,0,0,0,1.4,27.5,32.5,40,1,0,3,MS,0:01:20,,,,0,262.4,207.3,1.5,1,40,"Weverka, Jacob",0,,"W-facing slope above eroded gully. Colonized somewhat with BAPI, all below waist height. Lots of juncus in point as well, mix of annual and perennial grasses.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,1/14/2015,,,1,37,350,15.2,450,5.1,7.5,0,0,0,0,0,0,0,0,1,1,2,,0:00:05,0:00:16,0:00:00,,0,200.5,146.1,0.6,1,37,"Preston, Mel",0,,"NO LAB DATA. UNKNOWN WHAT HAPPENED, HAVE CHECKED U OF IDAHO RESULTS.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,1/14/2015,,,2,48,136,15.2,450,5.1,7.5,0,0,0,0,0,0,0,0,1,0,2.5,,0:00:08,0:00:27,0:00:00,,0,213,162.8,1.1,1,36,"Preston, Mel",0,,"NO LAB DATA. UNKNOWN WHAT HAPPENED, HAVE CHECKED U OF IDAHO RESULTS.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,1/14/2015,,,3,38,223,15.2,450,5.1,7.5,0,0,0,0,0,0,0,0,1,0,2,,0:00:59,0:04:47,0:00:00,,0,230.4,174.6,2.9,2,36,"Preston, Mel",0,,"NO LAB DATA. UNKNOWN WHAT HAPPENED, HAVE CHECKED U OF IDAHO RESULTS.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,1/14/2015,,,4,46,290,15.2,450,5.1,7.5,0,0,0,0,0,0,0,0,1,0,3.5,,0:02:58,0:05:48,0:00:00,,0,234.2,171.1,1.2,2,37,"Preston, Mel",0,,"NO LAB DATA. UNKNOWN WHAT HAPPENED, HAVE CHECKED U OF IDAHO RESULTS.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,1/14/2015,,,5,6,17,15.2,450,5.1,7.5,0,0,0,0,0,0,0,0,1,0,1,,0:00:12,0:00:34,0:00:00,,0,221.9,174.7,0.7,1,37,"Preston, Mel",0,,"NO LAB DATA. UNKNOWN WHAT HAPPENED, HAVE CHECKED U OF IDAHO RESULTS.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,2/13/2018,,,1,37,350,15.2,450,5.1,7.5,4.1,0,0,0,2.8,40,18.8,41.2,0,0,5,MS,0:00:10,,,,0,235.8,170.4,0,0,40,"Weverka, Jacob",0,,North facing moderate slope with BAPI in some areas. Lots of DAGL throughout point. Point above Eucalyptus grove over ravine. Subpoints located with GPS,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,2/13/2018,,,2,48,136,15.2,450,5.1,7.5,4.1,0,0,0,2.8,40,18.8,41.2,0,2,2,MS,0:02:32,,,,0,226,169.6,0,0,40,"Weverka, Jacob",0,,North facing moderate slope with BAPI in some areas. Lots of DAGL throughout point. Point above Eucalyptus grove over ravine. Subpoints located with GPS,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,2/13/2018,,,3,38,223,15.2,450,5.1,7.5,4.1,0,0,0,2.8,40,18.8,41.2,0,1,2,MS,0:00:22,,,,0,241.6,182.4,0,0,40,"Weverka, Jacob",0,,North facing moderate slope with BAPI in some areas. Lots of DAGL throughout point. Point above Eucalyptus grove over ravine. Subpoints located with GPS,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,2/13/2018,,,4,46,290,15.2,450,5.1,7.5,4.1,0,0,0,2.8,40,18.8,41.2,0,0,2,MS,0:00:50,,,,0,222.8,168.4,0,0,40,"Weverka, Jacob",0,,North facing moderate slope with BAPI in some areas. Lots of DAGL throughout point. Point above Eucalyptus grove over ravine. Subpoints located with GPS,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-013,RMN_SOIL_SAMPLE_V1,2/13/2018,,,5,6,17,15.2,450,5.1,7.5,4.1,0,0,0,2.8,40,18.8,41.2,0,0,8,MS,0:00:27,,,,0,194.9,144.5,0,0,40,"Weverka, Jacob",0,,North facing moderate slope with BAPI in some areas. Lots of DAGL throughout point. Point above Eucalyptus grove over ravine. Subpoints located with GPS,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,1/14/2015,,,1,14,22,15.2,450,5.1,7.5,3.6,35,23.8,41.2,2.2,35,25,40,1,3,0.8,,0:00:27,0:01:03,0:00:00,,0,221.5,175.8,3.4,3,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,1/14/2015,,,2,40,117,15.2,450,5.1,7.5,3.6,35,23.8,41.2,2.2,35,25,40,1,0,1,,0:00:11,0:00:36,0:00:00,,0,214.8,166.4,3.6,3,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,1/14/2015,,,3,20,214,15.2,450,5.1,7.5,3.6,35,23.8,41.2,2.2,35,25,40,1,21,0.5,,0:00:18,0:00:11,0:00:00,,0,206,158.1,4.6,4,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,1/14/2015,,,4,43,302,15.2,450,5.1,7.5,3.6,35,23.8,41.2,2.2,35,25,40,1,17,0.5,,0:00:05,0:00:07,0:00:00,,0,211.1,170.7,0.6,1,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,1/14/2015,,,5,45,295,15.2,450,5.1,7.5,3.6,35,23.8,41.2,2.2,35,25,40,1,30,0.5,,0:00:11,0:00:48,0:00:00,,0,170,134.8,3,4,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,2/6/2018,,,1,14,22,15.2,450,5.1,7.5,2.8,0,0,0,1.4,31.2,52.5,16.2,1,0,2,CR,0:03:47,,,,0,180.4,134.3,0,0,40,"Weverka, Jacob",0,,"Point center is on crest of hill, subpoints on crest and on S and W-facing slopes. Lots of low, knee-high BAPI.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,2/6/2018,,,2,40,117,15.2,450,5.1,7.5,2.8,0,0,0,1.4,31.2,52.5,16.2,1,2,1,SH,0:00:25,,,,0,229.7,191.1,0,0,40,"Weverka, Jacob",0,,"Point center is on crest of hill, subpoints on crest and on S and W-facing slopes. Lots of low, knee-high BAPI.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,2/6/2018,,,3,20,214,15.2,450,5.1,7.5,2.8,0,0,0,1.4,31.2,52.5,16.2,1,0,3,SH,0:06:19,,,,0,195,146.9,0,0,40,"Weverka, Jacob",0,,"Point center is on crest of hill, subpoints on crest and on S and W-facing slopes. Lots of low, knee-high BAPI.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,2/6/2018,,,4,43,302,15.2,450,5.1,7.5,2.8,0,0,0,1.4,31.2,52.5,16.2,1,0,3,MS,0:04:24,,,,0,217.8,167.4,0,0,40,"Weverka, Jacob",0,,"Point center is on crest of hill, subpoints on crest and on S and W-facing slopes. Lots of low, knee-high BAPI.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-016,RMN_SOIL_SAMPLE_V1,2/6/2018,,,5,45,295,15.2,450,5.1,7.5,2.8,0,0,0,1.4,31.2,52.5,16.2,1,0,3,MS,0:00:22,,,,0,215.7,162.1,0,0,40,"Weverka, Jacob",0,,"Point center is on crest of hill, subpoints on crest and on S and W-facing slopes. Lots of low, knee-high BAPI.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,1/7/2015,,,1,49,39,15.2,450,5.1,7.5,3.3,35,25,40,2.4,38.1,21.9,40,1,9,2,,0:00:21,0:01:50,0:00:00,,0,250.5,206.9,0,0,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,1/7/2015,,,2,13,195,15.2,450,5.1,7.5,3.3,35,25,40,2.4,38.1,21.9,40,1,39,0.3,,0:00:56,0:08:34,0:00:00,,0,259,209.8,0.4,0,34,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,1/7/2015,,,3,7,205,15.2,450,5.1,7.5,3.3,35,25,40,2.4,38.1,21.9,40,1,19,2,,0:15:40,0:45:00,0:00:00,,1,274.6,220.5,0.5,0,34,"Preston, Mel",0,,,2.5cm water,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,1/7/2015,,,4,32,89,15.2,450,5.1,7.5,3.3,35,25,40,2.4,38.1,21.9,40,1,0,3,,0:00:10,0:00:23,0:00:00,,0,260.1,205.4,0.9,1,33,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,1/7/2015,,,5,67,32,15.2,450,5.1,7.5,3.3,35,25,40,2.4,38.1,21.9,40,1,7,2,,0:00:08,0:00:12,0:00:00,,0,267.8,213.4,0.2,0,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,2/6/2018,,,1,49,39,15.2,450,5.1,7.5,3.1,0,0,0,2.2,36.2,22.5,41.2,1,0,3,MS,0:00:28,,,,0,224.6,181.5,0,0,40,"Weverka, Jacob",0,,"W-facing slope above a Eucalyptus grove. Some thicker scrub and low BAPI mixed into grassland. Grassland a mix of annuals/perennials with a lot of PNG, some cow paths and erosion gullys in point.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,2/6/2018,,,2,13,195,15.2,450,5.1,7.5,3.1,0,0,0,2.2,36.2,22.5,41.2,1,6,3,MS,0:00:58,,,,0,257.8,205,0,0,40,"Weverka, Jacob",0,,"W-facing slope above a Eucalyptus grove. Some thicker scrub and low BAPI mixed into grassland. Grassland a mix of annuals/perennials with a lot of PNG, some cow paths and erosion gullys in point.",on cow path,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,2/6/2018,,,3,7,205,15.2,450,5.1,7.5,3.1,0,0,0,2.2,36.2,22.5,41.2,1,3,3,MS,0:07:12,,,,0,233.1,191.8,0,0,40,"Weverka, Jacob",0,,"W-facing slope above a Eucalyptus grove. Some thicker scrub and low BAPI mixed into grassland. Grassland a mix of annuals/perennials with a lot of PNG, some cow paths and erosion gullys in point.",on cow path,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,2/6/2018,,,4,32,89,15.2,450,5.1,7.5,3.1,0,0,0,2.2,36.2,22.5,41.2,1,0,6,MS,0:00:28,,,,0,217.9,174.5,0,0,40,"Weverka, Jacob",0,,"W-facing slope above a Eucalyptus grove. Some thicker scrub and low BAPI mixed into grassland. Grassland a mix of annuals/perennials with a lot of PNG, some cow paths and erosion gullys in point.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-018,RMN_SOIL_SAMPLE_V1,2/6/2018,,,5,67,37,15.2,450,5.1,7.5,3.1,0,0,0,2.2,36.2,22.5,41.2,1,0,8,MS,0:00:10,,,,0,174.4,137.7,0,0,40,"Weverka, Jacob",0,,"W-facing slope above a Eucalyptus grove. Some thicker scrub and low BAPI mixed into grassland. Grassland a mix of annuals/perennials with a lot of PNG, some cow paths and erosion gullys in point.",Distance does not make sense,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,2/17/2015,,,1,555924,4125662,15.2,450,5.1,7.5,4.6,0,0,0,2,31.2,33.8,35,1,36,0.1,,0:00:48,0:03:27,0:00:00,,0,233.3,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,2/17/2015,,,2,555934,4125708,15.2,450,5.1,7.5,4.6,0,0,0,2,31.2,33.8,35,1,13,1,,0:00:09,0:00:23,0:00:00,,0,189.8,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,2/17/2015,,,3,555943,4125657,15.2,450,5.1,7.5,4.6,0,0,0,2,31.2,33.8,35,1,35,0.5,,0:01:06,0:04:36,0:00:00,,0,245.2,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,2/17/2015,,,4,555994,4125669,15.2,450,5.1,7.5,4.6,0,0,0,2,31.2,33.8,35,1,0,10,,0:00:41,0:02:32,0:00:00,,0,230.9,0,0,0,38,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,2/17/2015,,,5,555958,4125678,15.2,450,5.1,7.5,4.6,0,0,0,2,31.2,33.8,35,1,3,1.5,,0:00:32,0:01:10,0:00:00,,0,223.4,0,0,0,37,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,1/23/2018,,,1,555924,4125662,15.2,450,5.1,7.5,3.9,0,0,0,2.6,36.2,27.5,36.2,0,14,0,MS,0:00:08,,,,0,198,140.1,0,0,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,1/23/2018,,,2,555934,40125708,15.2,450,5.1,7.5,3.9,0,0,0,2.6,36.2,27.5,36.2,0,0,3,MS,0:00:59,,,,0,200.3,137.7,0,0,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,1/23/2018,,,3,555943,4125657,15.2,450,5.1,7.5,3.9,0,0,0,2.6,36.2,27.5,36.2,0,1,0.3,MS,0:00:07,,,,0,196.3,143.8,0,0,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,1/23/2018,,,4,555994,4125669,15.2,450,5.1,7.5,3.9,0,0,0,2.6,36.2,27.5,36.2,0,0,1,SH,0:05:57,,,,0,248.1,181.8,0,0,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-020,RMN_SOIL_SAMPLE_V1,1/23/2018,,,5,555958,4125678,15.2,450,5.1,7.5,3.9,0,0,0,2.6,36.2,27.5,36.2,0,1,0.5,SH,0:01:15,0:00:00,,,0,250.6,171.8,0,0,40,"Rubenthaler, Rya",0,,,,RAW
